,id,url,details_cases,downloaded
65,/utiac/hu-21061-2018-fb5af250-c059-4857-9eb8-aa82e975bd92,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76807/HU210612018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Sep 2022', 'Promulgation date:': '10 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
66,/utiac/ea161822021-da002692021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76806/EA161822021___DA002692021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 2 Nov 2022', 'Promulgation date:': '10 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
67,/utiac/pa-00704-2021-724b4915-7382-45aa-8ff0-46b0174d0670,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76927/PA007042021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 7 Dec 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '19 Jan 2023', 'Last updated on:': '19 Jan 2023', 'Country:': '', 'Judges:': ''}",OK
68,/utiac/pa-00000-0000,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76926/PA000000000.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 8 Dec 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '19 Jan 2023', 'Last updated on:': '19 Jan 2023', 'Country:': '', 'Judges:': ''}",OK
69,/utiac/ia-02769-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76805/IA027692021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Oct 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
70,/utiac/ia-02497-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76804/IA024972020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 1 Sep 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
71,/utiac/ia-01556-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76803/IA015562021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 3 Nov 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
72,/utiac/hu-08254-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76802/HU082542020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 3 Nov 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
73,/utiac/hu-00520-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76801/HU005202021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Oct 2022', 'Promulgation date:': ' 9 Dec 2022', 'Publication date:': '29 Dec 2022', 'Last updated on:': '29 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
74,/utiac/ea-06151-2019-798de305-9c31-4fd4-90cb-2f5821bd4d9b,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76796/EA061512019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 Oct 2022', 'Promulgation date:': ' 8 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
75,/utiac/rp-00153-2016,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76795/RP001532016.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Nov 2022', 'Promulgation date:': ' 7 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
76,/utiac/pa-06690-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76794/PA066902019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 May 2022', 'Promulgation date:': ' 7 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
77,/utiac/pa-09942-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76793/PA099422019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
78,/utiac/pa-09813-2017,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76792/PA098132017.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Sep 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
79,/utiac/pa-09645-2019-aad8f558-3b81-4913-b932-bd852158841c,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76791/PA096452019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Sep 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
80,/utiac/pa-09058-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76790/PA090582018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
81,/utiac/pa-04698-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76789/PA046982020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 1 Dec 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
82,/utiac/pa-04098-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76788/PA040982020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
83,/utiac/pa-03458-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76787/PA034582020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 7 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
84,/utiac/pa-02846-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76786/PA028462019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
85,/utiac/pa-02142-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76785/PA021422020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
86,/utiac/pa-00043-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76784/PA000432020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 4 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
87,/utiac/ia-03067-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76783/IA030672021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Aug 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
88,/utiac/ia-01003-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76782/IA010032020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
89,/utiac/ia-00603-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76781/IA006032020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 4 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
90,/utiac/hu-04977-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76780/HU049772019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
91,/utiac/ea-12296-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76779/EA122962021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Aug 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
92,/utiac/ea-00819-2022,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76778/EA008192022.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
93,/utiac/ea-00386-2022,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76777/EA003862022.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
94,/utiac/da-00558-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76776/DA005582019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Oct 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
95,/utiac/da-00354-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76775/DA003542019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Nov 2022', 'Promulgation date:': ' 6 Dec 2022', 'Publication date:': '28 Dec 2022', 'Last updated on:': '28 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
96,/utiac/ea-06490-2020-ea-04835-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76771/EA064902020___EA048352021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jul 2022', 'Promulgation date:': ' 5 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
97,/utiac/ea-00039-2021-ors,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76770/EA000392021___Others.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
98,/utiac/ea-00190-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76769/EA001902021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Sep 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
99,/utiac/ea-02379-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76768/EA023792021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 3 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
100,/utiac/ea-08285-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76767/EA082852021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
101,/utiac/ea-10580-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76766/EA105802021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Jul 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
102,/utiac/ea-12635-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76765/EA126352021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
103,/utiac/ea-13123-2021-ea-09462-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76764/EA131232021___EA094622021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '11 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
104,/utiac/ea-14387-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76763/EA143872021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
105,/utiac/ea-15501-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76762/EA155012021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
106,/utiac/hu-01029-2021-hu-01031-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76761/HU010292021___HU010312021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
107,/utiac/hu-06638-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76760/HU066382020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '11 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
108,/utiac/ia-06382-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76759/IA063822021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '11 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
109,/utiac/ia-08304-2021-ia-07972-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76758/IA083042021___IA079722021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Oct 2022', 'Promulgation date:': ' 4 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
110,/utiac/pa-00019-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76757/PA000192021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Oct 2022', 'Promulgation date:': ' 3 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
111,/utiac/hu-06219-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76756/HU062192020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Oct 2022', 'Promulgation date:': ' 3 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
112,/utiac/hu-05674-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76755/HU056742020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Oct 2022', 'Promulgation date:': ' 3 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
113,/utiac/ea-12811-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76754/EA128112021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Oct 2022', 'Promulgation date:': ' 3 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
114,/utiac/ea-10337-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76753/EA103372021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Sep 2022', 'Promulgation date:': ' 3 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
115,/utiac/pa-01780-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76752/PA017802020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 1 Aug 2022', 'Promulgation date:': ' 2 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
116,/utiac/rp-00020-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76751/RP000202021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Nov 2022', 'Promulgation date:': ' 1 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
117,/utiac/pa-01678-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76750/PA016782020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Nov 2022', 'Promulgation date:': ' 1 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
118,/utiac/pa-01370-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76749/PA013702021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Nov 2022', 'Promulgation date:': ' 1 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
119,/utiac/pa-01031-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76748/PA010312021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 Oct 2022', 'Promulgation date:': ' 1 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
120,/utiac/pa-00226-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76747/PA002262020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '28 Nov 2022', 'Promulgation date:': ' 1 Dec 2022', 'Publication date:': '20 Dec 2022', 'Last updated on:': '20 Dec 2022', 'Country:': '', 'Judges:': ''}",OK
